date,direction,signal_time,entry_time,entry,stop,target,risk_points,poc,vah,val,relative_volume,exit_time,exit_reason,net_r
2025-02-11T00:00:00-05:00,1,2025-02-11T10:00:00-05:00,2025-02-11T10:30:00-05:00,21758.34,21439.525,22236.5625,318.8149999999987,21664.340234375,21717.72671875,21655.22546875,0.6048174464852304,2025-02-11T15:59:00-05:00,session_close,-0.16241393911829446
2025-02-13T00:00:00-05:00,1,2025-02-13T09:30:00-05:00,2025-02-13T10:00:00-05:00,21846.28,21539.345,22306.682499999995,306.9349999999977,21746.475312500002,21807.239375,21701.915,0.8209341244485014,2025-02-13T15:59:00-05:00,session_close,0.617199081238711
2025-02-14T00:00:00-05:00,1,2025-02-14T10:00:00-05:00,2025-02-14T11:00:00-05:00,22092.23,21785.295,22552.6325,306.9350000000013,22059.728437499998,22071.798124999998,22012.378125,0.4095988464905505,2025-02-14T15:59:00-05:00,session_close,0.08803166794272507
2025-02-20T00:00:00-05:00,-1,2025-02-20T09:30:00-05:00,2025-02-20T10:00:00-05:00,21948.88,22243.955,21506.2675,295.0750000000007,22115.617421875002,22155.92640625,22109.02140625,0.6727460750211526,2025-02-20T15:59:00-05:00,session_close,-0.4593408455477316
2025-02-21T00:00:00-05:00,-1,2025-02-21T09:45:00-05:00,2025-02-21T10:15:00-05:00,22019.57,22310.754999999997,21582.792500000003,291.1849999999977,22090.469375,22111.4525,22062.86,1.1828061189174224,2025-02-21T15:59:00-05:00,session_close,1.3402819513367912
2025-02-24T00:00:00-05:00,-1,2025-02-24T09:30:00-05:00,2025-02-24T10:00:00-05:00,21514.19,21812.699999999997,21066.425000000003,298.5099999999984,21721.410234375002,21739.2509375,21697.2728125,1.3099476942271702,2025-02-24T15:59:00-05:00,session_close,0.46876151552712153
2025-02-25T00:00:00-05:00,-1,2025-02-25T09:30:00-05:00,2025-02-25T10:00:00-05:00,21213.7,21520.635000000002,20753.2975,306.9350000000013,21322.32734375,21393.423437499998,21305.5228125,1.8102848547522798,2025-02-25T15:59:00-05:00,session_close,0.3423851955625774
2025-02-27T00:00:00-05:00,-1,2025-02-27T09:30:00-05:00,2025-02-27T10:00:00-05:00,20966.47,21273.405,20506.067500000005,306.9349999999977,21278.755625,21332.8025,21164.17625,1.700385447024537,2025-02-27T15:59:00-05:00,session_close,1.2764266049815285
2025-02-28T00:00:00-05:00,1,2025-02-28T10:00:00-05:00,2025-02-28T10:30:00-05:00,20711.57,20393.079999999998,21189.305,318.4900000000016,20582.74953125,20616.1753125,20541.3015625,2.5296593953310373,2025-02-28T15:58:00-05:00,session_close,0.5722942635561541
2025-03-03T00:00:00-05:00,-1,2025-03-03T09:45:00-05:00,2025-03-03T10:15:00-05:00,20804.64,21123.13,20326.905,318.4900000000016,20909.2159375,20996.949375,20862.28875,3.1757664427744894,2025-03-03T15:39:00-05:00,target,1.4937203679864304
2025-03-04T00:00:00-05:00,-1,2025-03-04T09:30:00-05:00,2025-03-04T10:00:00-05:00,20211.16,20529.65,19733.424999999996,318.4900000000016,20484.624453124998,20559.0978125,20415.2871875,3.52693428598289,2025-03-04T14:02:00-05:00,stop,-1.006279632013564
2025-03-07T00:00:00-05:00,-1,2025-03-07T10:00:00-05:00,2025-03-07T10:30:00-05:00,20034.67,20397.96,19489.734999999997,363.2900000000009,20149.11,20189.43,20112.63,1.9565080116820586,2025-03-07T15:58:00-05:00,session_close,-0.5215392661510108
2025-03-11T00:00:00-04:00,-1,2025-03-11T10:15:00-04:00,2025-03-11T11:00:00-04:00,19309.61,19717.54,18697.715,407.9300000000003,19468.819921875,19568.50515625,19382.884375,2.074416594641314,2025-03-11T15:59:00-04:00,session_close,-0.20427524330154206
2025-03-14T00:00:00-04:00,1,2025-03-14T09:30:00-04:00,2025-03-14T10:45:00-04:00,19540.78,19085.515,20223.677499999998,455.2649999999994,19431.258984375003,19451.963906250003,19361.61515625,1.2855322320805982,2025-03-14T15:59:00-04:00,session_close,0.3544309358285851
2025-03-17T00:00:00-04:00,1,2025-03-17T09:30:00-04:00,2025-03-17T10:45:00-04:00,19758.34,19279.645,20476.3825,478.6949999999997,19610.655078125,19659.32046875,19554.78,1.0411087333129523,2025-03-17T15:59:00-04:00,session_close,0.15920366830654
2025-03-20T00:00:00-04:00,1,2025-03-20T10:15:00-04:00,2025-03-20T10:45:00-04:00,19892.68,19413.985,20610.7225,478.6949999999997,19640.407578125,19832.29765625,19559.758125,0.5725678994334622,2025-03-20T15:59:00-04:00,session_close,-0.43633211126082183
2025-03-21T00:00:00-04:00,-1,2025-03-21T10:00:00-04:00,2025-03-21T10:45:00-04:00,19544.61,20023.305,18826.5675,478.6949999999997,19595.358515625,19719.983125000002,19582.64171875,0.8218458657330131,2025-03-21T15:59:00-04:00,session_close,-0.4449179540208268
2025-03-24T00:00:00-04:00,1,2025-03-24T09:30:00-04:00,2025-03-24T10:00:00-04:00,20129.62,19671.075,20817.437499999996,458.54499999999825,19923.59140625,20064.008125,19907.1790625,0.4921982434588093,2025-03-24T15:59:00-04:00,session_close,0.111286787556298
2025-03-25T00:00:00-04:00,1,2025-03-25T09:45:00-04:00,2025-03-25T10:15:00-04:00,20239.14,19768.525,20945.062499999996,470.61499999999796,20161.068593750002,20198.1378125,20123.999375,0.4354164774275593,2025-03-25T15:59:00-04:00,session_close,0.13465359157697748
2025-03-28T00:00:00-04:00,-1,2025-03-28T09:45:00-04:00,2025-03-28T10:15:00-04:00,19538.01,19992.339999999997,18856.515,454.3299999999981,19738.241484375,19790.620312500003,19691.23484375,0.6990644018530293,2025-03-28T15:59:00-04:00,session_close,0.5630708956045183
2025-03-31T00:00:00-04:00,-1,2025-03-31T09:30:00-04:00,2025-03-31T10:30:00-04:00,18892.33,19346.660000000003,18210.835,454.33000000000175,19051.89078125,19084.2359375,19015.7403125,1.1709684787574235,2025-03-31T15:59:00-04:00,session_close,-0.8478858979156033
2025-04-03T00:00:00-04:00,-1,2025-04-03T10:00:00-04:00,2025-04-03T10:45:00-04:00,18699.59,19140.42,18038.345,440.8299999999981,18919.650859375,19049.14328125,18780.56640625,1.1851475301138248,2025-04-03T15:59:00-04:00,session_close,0.4042147766712779
2025-04-04T00:00:00-04:00,-1,2025-04-04T09:30:00-04:00,2025-04-04T10:15:00-04:00,17851.79,18292.62,17190.545000000006,440.8299999999981,18452.291953124997,18556.44,18028.7565625,1.9035620245757754,2025-04-04T15:59:00-04:00,session_close,1.0190776489803406
2025-04-10T00:00:00-04:00,-1,2025-04-10T09:30:00-04:00,2025-04-10T10:00:00-04:00,18522.82,18977.15,17841.324999999997,454.33000000000175,18783.011953125,18989.66625,18608.150625,1.897674078408426,2025-04-10T12:22:00-04:00,target,1.4955979134109567
2025-04-11T00:00:00-04:00,-1,2025-04-11T10:15:00-04:00,2025-04-11T11:15:00-04:00,18227.88,18710.715000000004,17503.627499999995,482.83500000000276,18394.592265625,18524.565625,18264.618906249998,2.145230258895483,2025-04-11T13:44:00-04:00,stop,-1.00414220178736
2025-04-15T00:00:00-04:00,1,2025-04-15T09:30:00-04:00,2025-04-15T10:45:00-04:00,18939.3,18424.42,19711.620000000003,514.880000000001,18775.319765625,18856.013906250002,18719.73046875,0.726170113512673,2025-04-15T15:59:00-04:00,session_close,-0.20525170913610954
2025-04-17T00:00:00-04:00,-1,2025-04-17T09:30:00-04:00,2025-04-17T10:15:00-04:00,18284.89,18828.555,17469.392499999998,543.6650000000009,18439.324140625,18471.741875,18347.05828125,0.8668774512344719,2025-04-17T15:59:00-04:00,session_close,0.04140417352597346
2025-04-21T00:00:00-04:00,-1,2025-04-21T09:30:00-04:00,2025-04-21T10:00:00-04:00,17882.75,18426.415,17067.2525,543.6650000000009,17990.669296875,18161.48359375,17974.28984375,0.73626012888958,2025-04-21T15:59:00-04:00,session_close,0.1199451868338021
2025-04-25T00:00:00-04:00,-1,2025-04-25T09:45:00-04:00,2025-04-25T10:30:00-04:00,19166.36,19761.84,18273.14,595.4799999999996,19305.649765625,19364.9253125,19189.294062499997,0.8474010281646821,2025-04-25T15:59:00-04:00,session_close,-0.4331127829650031
2025-04-29T00:00:00-04:00,1,2025-04-29T10:00:00-04:00,2025-04-29T11:00:00-04:00,19500.16,18904.68,20393.379999999997,595.4799999999996,19403.939765625,19475.1734375,19363.509843750002,0.7183488190651819,2025-04-29T15:59:00-04:00,session_close,0.08485591455632242
2025-05-02T00:00:00-04:00,1,2025-05-02T09:30:00-04:00,2025-05-02T10:15:00-04:00,20052.67,19446.585,20961.797499999997,606.0849999999991,19834.425625,19928.87875,19752.16,0.7930284930970332,2025-05-02T15:59:00-04:00,session_close,0.061575521585261805
2025-05-08T00:00:00-04:00,-1,2025-05-08T09:45:00-04:00,2025-05-08T10:15:00-04:00,19968.07,20472.565000000002,19211.327499999996,504.4950000000026,20086.7225,20177.555,20017.91,0.6691621249326226,2025-05-08T15:59:00-04:00,session_close,-0.194689739244196
2025-05-14T00:00:00-04:00,1,2025-05-14T09:30:00-04:00,2025-05-14T10:15:00-04:00,21266.38,20871.015,21859.427500000005,395.3650000000016,21192.97109375,21245.83875,21176.098437499997,0.5176907003498228,2025-05-14T15:59:00-04:00,session_close,0.13549504887888278
2025-05-20T00:00:00-04:00,-1,2025-05-20T09:45:00-04:00,2025-05-20T10:15:00-04:00,21329.53,21701.145,20772.1075,371.6150000000016,21374.2634375,21419.84,21362.54375,0.7188547060615291,2025-05-20T15:59:00-04:00,session_close,-0.15976211939777019
2025-05-22T00:00:00-04:00,1,2025-05-22T09:45:00-04:00,2025-05-22T11:00:00-04:00,21181.85,20827.214999999997,21713.8025,354.63500000000204,21148.815234375,21163.220156249998,21099.19828125,1.2571986749341715,2025-05-22T15:59:00-04:00,session_close,-0.1465450392657161
2025-05-27T00:00:00-04:00,1,2025-05-27T10:15:00-04:00,2025-05-27T10:45:00-04:00,21331.93,20981.96,21856.885000000002,349.97000000000116,21256.405546875,21321.63,21191.18109375,0.36941791602198154,2025-05-27T15:59:00-04:00,session_close,0.2650798639883422
2025-05-30T00:00:00-04:00,-1,2025-05-30T09:30:00-04:00,2025-05-30T10:00:00-04:00,21224.51,21574.48,20699.554999999997,349.97000000000116,21323.071015625,21360.99484375,21297.2828125,0.8948727406860937,2025-05-30T15:59:00-04:00,session_close,-0.3213989770551842
2025-06-02T00:00:00-04:00,1,2025-06-02T09:30:00-04:00,2025-06-02T10:15:00-04:00,21285.3,20935.329999999998,21810.255,349.97000000000116,21202.270937499998,21252.835,21180.600625,0.8808417997097242,2025-06-02T15:59:00-04:00,session_close,0.6280538331856975
2025-06-04T00:00:00-04:00,1,2025-06-04T09:30:00-04:00,2025-06-04T10:30:00-04:00,21724.93,21393.170000000002,22222.57,331.7599999999984,21679.11453125,21706.002187500002,21653.9615625,0.6226917184098056,2025-06-04T15:59:00-04:00,session_close,0.04111405835543611
2025-06-10T00:00:00-04:00,1,2025-06-10T10:00:00-04:00,2025-06-10T10:30:00-04:00,21866.2,21571.0,22309.0,295.2000000000007,21824.402421875,21856.196406249997,21781.38703125,0.39062122310853276,2025-06-10T15:59:00-04:00,session_close,0.29373306233061963
2025-06-12T00:00:00-04:00,1,2025-06-12T09:30:00-04:00,2025-06-12T10:15:00-04:00,21910.59,21632.005,22328.4675,278.5849999999991,21832.9228125,21842.974375,21768.305625,0.8410788017218659,2025-06-12T15:59:00-04:00,session_close,0.07110935621085619
2025-06-13T00:00:00-04:00,1,2025-06-13T09:30:00-04:00,2025-06-13T10:45:00-04:00,21702.89,21424.305,22120.767499999998,278.5849999999991,21589.987734374998,21623.08875,21505.396249999998,1.106913818852675,2025-06-13T15:59:00-04:00,session_close,-0.20453362528492108
2025-06-17T00:00:00-04:00,1,2025-06-17T09:45:00-04:00,2025-06-17T10:15:00-04:00,21909.89,21614.9,22352.374999999996,294.98999999999796,21825.24140625,21855.95,21802.54375,0.8141875477198584,2025-06-17T15:59:00-04:00,session_close,-0.5780534933387628
2025-06-18T00:00:00-04:00,1,2025-06-18T10:00:00-04:00,2025-06-18T10:30:00-04:00,21858.02,21579.435,22275.8975,278.5849999999991,21770.889375,21794.89125,21732.76875,0.847767086109055,2025-06-18T15:59:00-04:00,session_close,-0.4453936859486409
2025-06-23T00:00:00-04:00,1,2025-06-23T09:30:00-04:00,2025-06-23T10:00:00-04:00,21724.19,21445.605,22142.067499999997,278.5849999999991,21522.687109375,21672.431875000002,21508.00625,1.1287138156326004,2025-06-23T15:59:00-04:00,session_close,0.5095392788556498
2025-06-27T00:00:00-04:00,1,2025-06-27T09:45:00-04:00,2025-06-27T10:15:00-04:00,22603.94,22341.07,22998.244999999995,262.869999999999,22537.044921875,22565.385625,22489.15890625,0.42805100182149364,2025-06-27T15:59:00-04:00,session_close,-0.20531060980712038
2025-06-30T00:00:00-04:00,-1,2025-06-30T09:30:00-04:00,2025-06-30T10:45:00-04:00,22626.41,22889.28,22232.105000000003,262.869999999999,22682.75421875,22721.17,22639.3815625,0.6565677743998323,2025-06-30T15:59:00-04:00,session_close,-0.2535473808346396
2025-07-01T00:00:00-04:00,-1,2025-07-01T09:30:00-04:00,2025-07-01T10:30:00-04:00,22574.63,22823.285000000003,22201.6475,248.65500000000247,22644.182890625,22692.460625,22615.71140625,0.6914576196264781,2025-07-01T15:59:00-04:00,session_close,0.2945848665822094
2025-07-02T00:00:00-04:00,1,2025-07-02T10:15:00-04:00,2025-07-02T11:00:00-04:00,22618.54,22369.885000000002,22991.5225,248.65499999999884,22519.979765625,22579.98796875,22484.5903125,0.6192101413944417,2025-07-02T15:59:00-04:00,session_close,0.12471094488346723
2025-07-07T00:00:00-04:00,-1,2025-07-07T10:00:00-04:00,2025-07-07T10:45:00-04:00,22737.64,22980.795,22372.9075,243.15499999999884,22760.85984375,22808.2021875,22748.7921875,0.8044307921437215,2025-07-07T15:59:00-04:00,session_close,0.12452962102362271
2025-07-08T00:00:00-04:00,-1,2025-07-08T09:45:00-04:00,2025-07-08T10:15:00-04:00,22705.34,22941.745,22350.732500000002,236.40499999999884,22771.116171875,22777.43296875,22724.371875,0.6738257540386591,2025-07-08T15:59:00-04:00,session_close,-0.04885683466931465
2025-07-10T00:00:00-04:00,-1,2025-07-10T09:45:00-04:00,2025-07-10T10:30:00-04:00,22765.45,22993.78,22422.955,228.3299999999981,22820.680078125002,22872.1671875,22810.38265625,0.8838566827697263,2025-07-10T15:59:00-04:00,session_close,-0.34620943371436047
2025-07-11T00:00:00-04:00,1,2025-07-11T09:45:00-04:00,2025-07-11T10:15:00-04:00,22810.14,22587.909999999996,23143.485000000004,222.2300000000032,22709.773359374998,22770.29328125,22690.7528125,1.0102585145670906,2025-07-11T15:59:00-04:00,session_close,-0.1204157854475004
2025-07-14T00:00:00-04:00,1,2025-07-14T09:45:00-04:00,2025-07-14T10:15:00-04:00,22784.44,22562.21,23117.784999999996,222.22999999999956,22704.291640625,22741.07890625,22683.111093749998,1.3137053754616332,2025-07-14T15:59:00-04:00,session_close,0.38734644287450803
2025-07-18T00:00:00-04:00,-1,2025-07-18T09:45:00-04:00,2025-07-18T10:15:00-04:00,23077.96,23294.5,22753.149999999998,216.54000000000087,23128.32484375,23134.634375,23109.39625,0.6229372080954853,2025-07-18T15:59:00-04:00,session_close,0.004756626951135271
2025-07-24T00:00:00-04:00,-1,2025-07-24T09:30:00-04:00,2025-07-24T10:15:00-04:00,23182.58,23387.165,22875.702500000003,204.58499999999913,23254.577109375,23277.77625,23237.364843749998,1.1578011557267744,2025-07-24T15:59:00-04:00,session_close,-0.31532126011192746
2025-07-30T00:00:00-04:00,1,2025-07-30T09:30:00-04:00,2025-07-30T10:45:00-04:00,23399.49,23206.91,23688.360000000004,192.58000000000175,23364.123046875,23385.4046875,23359.86671875,0.9214826624153049,2025-07-30T15:59:00-04:00,session_close,-0.17831550524457282
2025-08-01T00:00:00-04:00,-1,2025-08-01T09:30:00-04:00,2025-08-01T10:45:00-04:00,22844.38,23042.61,22547.035000000003,198.22999999999956,22990.912109375,23173.827343750003,22922.66015625,2.478982049534197,2025-08-01T15:59:00-04:00,session_close,0.3814256167078684
2025-08-07T00:00:00-04:00,1,2025-08-07T09:30:00-04:00,2025-08-07T10:00:00-04:00,23559.77,23343.190000000002,23884.64,216.5799999999981,23392.281640625002,23504.674062500002,23350.873906250003,1.1318818471779226,2025-08-07T12:41:00-04:00,stop,-1.0092344630159757
2025-08-12T00:00:00-04:00,1,2025-08-12T09:30:00-04:00,2025-08-12T10:15:00-04:00,23638.57,23413.635000000002,23975.972499999996,224.93499999999767,23557.4940625,23583.8425,23531.145625,1.258819515523712,2025-08-12T15:59:00-04:00,session_close,0.9278235934825745
2025-08-15T00:00:00-04:00,-1,2025-08-15T09:30:00-04:00,2025-08-15T10:30:00-04:00,23776.92,24001.854999999996,23439.5175,224.93499999999767,23826.20671875,23840.62125,23799.436875,1.172159672466735,2025-08-15T15:59:00-04:00,session_close,0.22148620712650421
2025-08-21T00:00:00-04:00,-1,2025-08-21T09:30:00-04:00,2025-08-21T10:45:00-04:00,23212.98,23444.434999999998,22865.7975,231.4549999999981,23254.105703125002,23292.77578125,23227.90984375,1.6957615637700794,2025-08-21T15:59:00-04:00,session_close,0.25598928517422603
2025-08-22T00:00:00-04:00,1,2025-08-22T09:30:00-04:00,2025-08-22T10:15:00-04:00,23523.66,23292.205,23870.8425,231.4549999999981,23133.553203125,23199.0346875,23128.761875,1.2234210360275095,2025-08-22T15:59:00-04:00,session_close,-0.12015294549697149
2025-08-26T00:00:00-04:00,1,2025-08-26T09:30:00-04:00,2025-08-26T10:15:00-04:00,23459.49,23200.485,23847.997500000005,259.005000000001,23393.486796874997,23427.36921875,23382.9715625,2.486112672888789,2025-08-26T15:59:00-04:00,session_close,0.3018860639755927
2025-08-28T00:00:00-04:00,1,2025-08-28T09:30:00-04:00,2025-08-28T10:15:00-04:00,23621.71,23365.339999999997,24006.265000000003,256.3700000000026,23481.179140625,23571.87515625,23444.63,3.3705047486927757,2025-08-28T15:59:00-04:00,session_close,0.38674571907789695
2025-09-02T00:00:00-04:00,-1,2025-09-02T10:00:00-04:00,2025-09-02T10:45:00-04:00,23152.84,23382.440000000002,22808.439999999995,229.60000000000218,23402.671875,23467.07,23202.69875,4.16047197640118,2025-09-02T15:59:00-04:00,session_close,-0.4151567944250819
2025-09-03T00:00:00-04:00,1,2025-09-03T10:15:00-04:00,2025-09-03T10:45:00-04:00,23477.42,23247.82,23821.819999999996,229.59999999999854,23304.881484375,23394.5403125,23276.6328125,2.849208502939846,2025-09-03T15:59:00-04:00,session_close,-0.25121951219510896
2025-09-09T00:00:00-04:00,-1,2025-09-09T09:45:00-04:00,2025-09-09T10:30:00-04:00,23801.6,24031.199999999997,23457.2,229.59999999999854,23837.422734375,23847.22453125,23809.525312499998,1.128487818157071,2025-09-09T15:59:00-04:00,session_close,-0.2493031358885103
2025-09-11T00:00:00-04:00,1,2025-09-11T09:45:00-04:00,2025-09-11T10:30:00-04:00,23961.47,23742.75,24289.550000000003,218.72000000000116,23896.257421875,23941.2025,23878.4884375,1.2830680002367285,2025-09-11T15:59:00-04:00,session_close,0.2088057790782645
2025-09-12T00:00:00-04:00,1,2025-09-12T09:45:00-04:00,2025-09-12T10:30:00-04:00,24072.34,23853.620000000003,24400.42,218.71999999999753,24018.350234375,24029.2846875,24000.98375,0.7385346447121229,2025-09-12T15:59:00-04:00,session_close,0.18256217995611165
2025-09-16T00:00:00-04:00,-1,2025-09-16T09:45:00-04:00,2025-09-16T10:45:00-04:00,24310.61,24532.809999999998,23977.310000000005,222.1999999999971,24373.003984375,24408.31875,24345.32484375,0.8252845618300365,2025-09-16T15:59:00-04:00,session_close,0.025202520252035357
2025-09-18T00:00:00-04:00,1,2025-09-18T10:15:00-04:00,2025-09-18T11:15:00-04:00,24555.48,24333.28,24888.78,222.20000000000073,24506.801484375,24535.07953125,24400.215,0.8170161411977673,2025-09-18T15:59:00-04:00,session_close,-0.3678667866786575
2025-09-19T00:00:00-04:00,1,2025-09-19T09:45:00-04:00,2025-09-19T11:00:00-04:00,24545.33,24323.130000000005,24878.629999999997,222.1999999999971,24493.685546875,24529.032812499998,24476.516874999998,0.8044698571838855,2025-09-19T15:59:00-04:00,session_close,0.41890189018901586
2025-09-22T00:00:00-04:00,1,2025-09-22T09:30:00-04:00,2025-09-22T10:00:00-04:00,24657.99,24445.780000000002,24976.305,212.20999999999913,24563.35125,24624.855,24546.755,0.6883170744901456,2025-09-22T15:59:00-04:00,session_close,0.581310965552978
2025-09-23T00:00:00-04:00,-1,2025-09-23T09:30:00-04:00,2025-09-23T10:45:00-04:00,24739.4,24949.255,24424.6175,209.85499999999956,24787.4525,24795.289999999997,24776.315,0.6685540148222947,2025-09-23T15:59:00-04:00,session_close,0.5741583474303774
2025-09-24T00:00:00-04:00,-1,2025-09-24T09:30:00-04:00,2025-09-24T10:00:00-04:00,24611.81,24825.145,24291.807500000003,213.33499999999913,24694.9784375,24702.040625,24639.265625,0.889085237210812,2025-09-24T15:59:00-04:00,session_close,0.3769189303208577
2025-09-26T00:00:00-04:00,1,2025-09-26T09:30:00-04:00,2025-09-26T10:00:00-04:00,24501.95,24271.915,24847.002500000002,230.03499999999985,24398.485078125002,24452.228906250002,24380.57046875,1.2755940484121697,2025-09-26T15:59:00-04:00,session_close,0.07411915578063896
2025-09-29T00:00:00-04:00,1,2025-09-29T09:30:00-04:00,2025-09-29T10:00:00-04:00,24746.91,24524.144999999997,25081.057500000003,222.76500000000306,24693.020781249998,24711.7834375,24616.526875,0.9033294043287381,2025-09-29T15:59:00-04:00,session_close,-0.47776805153412266
2025-10-10T00:00:00-04:00,1,2025-10-10T09:30:00-04:00,2025-10-10T10:30:00-04:00,25164.7,24928.685,25518.7225,236.01499999999942,25141.223828125,25163.1803125,25125.77296875,0.9673426601620772,2025-10-10T11:00:00-04:00,stop,-1.0084740376670975
2025-10-21T00:00:00-04:00,-1,2025-10-21T09:30:00-04:00,2025-10-21T10:00:00-04:00,25099.51,25389.129999999997,24665.08,289.619999999999,25143.4603125,25181.985625,25130.02125,0.915295964605559,2025-10-21T15:59:00-04:00,session_close,-0.2044748290863938
2025-10-22T00:00:00-04:00,-1,2025-10-22T10:00:00-04:00,2025-10-22T10:30:00-04:00,24989.97,25279.59,24555.54,289.619999999999,25120.843125,25158.791250000002,25099.305,0.9141170289945714,2025-10-22T15:59:00-04:00,session_close,0.2797458739037384
2025-10-23T00:00:00-04:00,1,2025-10-23T09:45:00-04:00,2025-10-23T10:30:00-04:00,25019.49,24714.495000000003,25476.9825,304.994999999999,24964.764140625,24983.98484375,24883.44578125,0.34112271540469974,2025-10-23T15:59:00-04:00,session_close,0.33725143035130833
2025-10-27T00:00:00-04:00,1,2025-10-27T09:30:00-04:00,2025-10-27T10:00:00-04:00,25731.91,25426.915,26189.402499999997,304.994999999999,25608.750625,25685.32875,25588.7225,0.3775555256944311,2025-10-27T15:59:00-04:00,session_close,0.3583665305988611
2025-10-29T00:00:00-04:00,1,2025-10-29T09:45:00-04:00,2025-10-29T10:30:00-04:00,26183.32,25870.305,26652.8425,313.0149999999994,26123.905078125,26181.3996875,26113.34484375,0.21841374945226155,2025-10-29T15:59:00-04:00,session_close,-0.0441512387585251
2025-10-30T00:00:00-04:00,-1,2025-10-30T09:30:00-04:00,2025-10-30T10:15:00-04:00,26001.16,26311.36,25535.86,310.2000000000007,26122.127656250002,26194.6503125,26089.6175,0.9594543083559033,2025-10-30T15:59:00-04:00,session_close,0.7658607350096684
2025-10-31T00:00:00-04:00,-1,2025-10-31T09:30:00-04:00,2025-10-31T10:00:00-04:00,25995.83,26341.585000000003,25477.197500000002,345.755000000001,26088.299921874997,26101.470624999998,26043.51953125,0.4732099168161801,2025-10-31T15:59:00-04:00,session_close,0.30562103223381176
2025-11-04T00:00:00-05:00,1,2025-11-04T09:45:00-05:00,2025-11-04T10:30:00-05:00,25773.78,25422.524999999998,26300.6625,351.255000000001,25678.533828125,25763.204374999998,25557.05,0.5311381932021467,2025-11-04T15:59:00-05:00,session_close,-0.8125435936854963
2025-11-06T00:00:00-05:00,-1,2025-11-06T09:30:00-05:00,2025-11-06T10:00:00-05:00,25434.13,25819.49,24856.09,385.3600000000006,25654.514765624997,25662.44796875,25564.07625,0.6279511533242876,2025-11-06T15:59:00-05:00,session_close,0.6535447373884207
2025-11-10T00:00:00-05:00,1,2025-11-10T09:30:00-05:00,2025-11-10T10:00:00-05:00,25567.72,25167.675000000003,26167.7875,400.04499999999825,25476.566484375002,25497.65390625,25347.69890625,0.5091654493190707,2025-11-10T15:59:00-05:00,session_close,0.19520303965803967
2025-11-13T00:00:00-05:00,-1,2025-11-13T09:30:00-05:00,2025-11-13T10:30:00-05:00,25327.39,25704.755,24761.3425,377.3650000000016,25514.961171875002,25624.45703125,25436.74984375,1.540179216649805,2025-11-13T15:59:00-05:00,session_close,0.754415486332854
2025-11-18T00:00:00-05:00,-1,2025-11-18T09:30:00-05:00,2025-11-18T10:00:00-05:00,24474.63,24874.675000000003,23874.5625,400.0450000000019,24686.990546875,24800.281875,24623.436875,2.9764416823240354,2025-11-18T15:59:00-05:00,session_close,-0.1603319626541992
2025-11-20T00:00:00-05:00,1,2025-11-20T09:30:00-05:00,2025-11-20T10:00:00-05:00,25233.3,24789.464999999997,25899.052500000005,443.83500000000276,25101.298515625,25150.30046875,25026.1621875,2.5508744038155804,2025-11-20T11:36:00-05:00,stop,-1.0045061790980883
2025-11-21T00:00:00-05:00,-1,2025-11-21T10:15:00-05:00,2025-11-21T10:45:00-05:00,23981.94,24460.469999999998,23264.145,478.52999999999884,24137.271953125,24194.43375,24050.025,4.62078800042252,2025-11-21T13:49:00-05:00,stop,-1.0041794662821557
2025-11-26T00:00:00-05:00,1,2025-11-26T09:30:00-05:00,2025-11-26T10:45:00-05:00,25194.99,24666.195,25988.182500000003,528.7950000000019,25162.881640625,25172.533437500002,25106.3496875,0.6585849459127073,2025-11-26T15:59:00-05:00,session_close,0.12936960447810514
2025-12-01T00:00:00-05:00,1,2025-12-01T09:45:00-05:00,2025-12-01T10:45:00-05:00,25322.3,24793.504999999997,26115.4925,528.7950000000019,25303.825859375,25316.990312500002,25232.737812500003,0.726415407604184,2025-12-01T15:59:00-05:00,session_close,0.12235365311699335
2025-12-02T00:00:00-05:00,1,2025-12-02T09:30:00-05:00,2025-12-02T10:45:00-05:00,25612.58,25083.785000000003,26405.7725,528.7949999999983,25484.64234375,25510.7665625,25378.60875,0.5686061719119571,2025-12-02T15:59:00-05:00,session_close,-0.045064722624082725
2025-12-04T00:00:00-05:00,-1,2025-12-04T09:30:00-05:00,2025-12-04T10:00:00-05:00,25548.31,26077.105000000003,24755.1175,528.7950000000019,25634.052265625003,25656.705468750002,25625.18796875,0.9497276811485079,2025-12-04T15:59:00-05:00,session_close,-0.1429287341975583
2025-12-05T00:00:00-05:00,1,2025-12-05T09:45:00-05:00,2025-12-05T10:15:00-05:00,25851.92,25337.409999999996,26623.685,514.510000000002,25711.760390625,25743.5596875,25657.83984375,0.5031650925831894,2025-12-05T15:59:00-05:00,session_close,-0.2561271889759156
2025-12-08T00:00:00-05:00,-1,2025-12-08T09:45:00-05:00,2025-12-08T10:15:00-05:00,25743.83,26258.340000000004,24972.065,514.510000000002,25794.361249999998,25813.765,25768.83,0.5484580752174943,2025-12-08T15:59:00-05:00,session_close,0.13484674739072272
2025-12-10T00:00:00-05:00,-1,2025-12-10T09:45:00-05:00,2025-12-10T10:15:00-05:00,25634.03,26023.769999999997,25049.420000000002,389.73999999999796,25680.695078124998,25703.82265625,25643.489843749998,0.6364864864864865,2025-12-10T15:59:00-05:00,session_close,-0.46931287525016885
