policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,opened_at_dt,closed_at_dt,day,tf_rank,rank_score,source,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-14 23:15:00,2026-05-15 01:15:00,SELL,0.72184,0.72221,6.0,0.71962,win,3.5,100.0,0.00037,0.0208,1.9547,structure,static,ORB 15m breakout,2026-05-14 23:15:00+00:00,2026-05-15 01:15:00+00:00,2026-05-14,3.0,"(100.0, 6.0, 3.0, -0.9547000000000001)",dynamic_exit_fixed_current,34554.44,1727.72,6047.03,40601.47
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-14 23:15:00,2026-05-15 05:00:00,BUY,1.37214,1.3716,6.0,1.37538,win,3.5,100.0,0.00054,0.3542,1.6989,structure,static,ORB 15m breakout,2026-05-14 23:15:00+00:00,2026-05-15 05:00:00+00:00,2026-05-14,3.0,"(100.0, 6.0, 3.0, -0.6989000000000001)",dynamic_exit_fixed_current,40601.47,2030.07,7105.26,47706.73
sniper_current,Sniper,BTCUSD,H4,2026-05,2026-05-15T16:00:00Z,2026-05-20T12:55:00Z,SELL,79112.81,80534.61,3.0,77691.01,trail_stop,1.0,,947.86,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-05-15 16:00:00+00:00,2026-05-20 12:55:00+00:00,2026-05-15,,,sniper_backtest_current_config,47706.73,2385.34,2385.34,50092.07
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-17 23:15:00,2026-05-18 00:00:00,SELL,0.71472,0.71508,6.0,0.71256,win,3.5,100.0,0.000365,0.1771,0.9863,structure,static,ORB 15m breakout,2026-05-17 23:15:00+00:00,2026-05-18 00:00:00+00:00,2026-05-17,3.0,"(100.0, 6.0, 3.0, -0.013700000000000045)",dynamic_exit_fixed_current,50092.07,2504.6,8766.11,58858.18
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-17 23:15:00,2026-05-17 23:30:00,SELL,0.5839,0.58415,3.0,0.58315,win,2.0,100.0,0.000273,0.1354,0.9162,structure,static,ORB 15m breakout,2026-05-17 23:15:00+00:00,2026-05-17 23:30:00+00:00,2026-05-17,3.0,"(100.0, 3.0, 3.0, -0.08379999999999999)",dynamic_exit_fixed_current,58858.18,2942.91,5885.82,64743.99
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-17 23:15:00,2026-05-18 00:00:00,BUY,0.78689,0.78671,3.0,0.78707,trail_stop,1.0,95.0,0.000424,0.4792,0.425,structure,static,ORB 15m breakout,2026-05-17 23:15:00+00:00,2026-05-18 00:00:00+00:00,2026-05-17,3.0,"(95.0, 3.0, 3.0, -0.575)",dynamic_exit_fixed_current,64743.99,3237.2,3237.2,67981.19
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-18 01:00:00,2026-05-18 07:45:00,SELL,1.37577,1.37635,6.0,1.37461,trail_stop,1.5,93.0,0.000374,0.3229,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-18 01:00:00+00:00,2026-05-18 07:45:00+00:00,2026-05-18,3.0,"(93.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,67981.19,3399.06,5098.59,73079.78
fixed_current,LTA,GBPJPY,M30,2026-05,2026-05-18 01:30:00,2026-05-18 10:00:00,BUY,211.558,211.3195,6.0,212.2735,trail_stop,2.0,93.0,0.15,0.3958,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-18 01:30:00+00:00,2026-05-18 10:00:00+00:00,2026-05-18,4.0,"(93.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,73079.78,3653.99,7307.98,80387.76
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-18 23:15:00,2026-05-18 23:30:00,BUY,0.71732,0.71718,6.0,0.71746,trail_stop,1.0,95.0,0.000341,0.5,0.4109,structure,static,ORB 15m breakout,2026-05-18 23:15:00+00:00,2026-05-18 23:30:00+00:00,2026-05-18,3.0,"(95.0, 6.0, 3.0, -0.5891)",dynamic_exit_fixed_current,80387.76,4019.39,4019.39,84407.15
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-19 00:00:00,2026-05-19 05:30:00,BUY,1.37408,1.37348,6.0,1.37468,trail_stop,1.0,92.0,0.000466,0.0625,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-19 00:00:00+00:00,2026-05-19 05:30:00+00:00,2026-05-19,4.0,"(92.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,84407.15,4220.36,4220.36,88627.51
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-19 03:30:00,2026-05-19 05:30:00,SELL,213.253,213.32662,6.0,213.17938,trail_stop,1.0,97.0,0.070786,0.0417,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-19 03:30:00+00:00,2026-05-19 05:30:00+00:00,2026-05-19,3.0,"(97.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,88627.51,4431.38,4431.38,93058.88
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-19 05:30:00,2026-05-19 08:00:00,SELL,1.37494,1.37537,6.0,1.37494,trail_stop,0.5,93.0,0.000283,0.1458,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-19 05:30:00+00:00,2026-05-19 08:00:00+00:00,2026-05-19,3.0,"(93.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,93058.88,4652.94,2326.47,95385.36
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,0.71082,0.7107,6.0,0.71106,trail_stop,1.5,100.0,0.00021,0.5,0.5714,structure,static,ORB 15m breakout,2026-05-19 23:15:00+00:00,2026-05-19 23:45:00+00:00,2026-05-19,3.0,"(100.0, 6.0, 3.0, -0.4286)",dynamic_exit_fixed_current,95385.36,4769.27,7153.9,102539.26
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,1.33992,1.33963,3.0,1.33992,trail_stop,0.5,100.0,0.000391,0.5,0.7422,structure,static,ORB 15m breakout,2026-05-19 23:15:00+00:00,2026-05-19 23:45:00+00:00,2026-05-19,3.0,"(100.0, 3.0, 3.0, -0.25780000000000003)",dynamic_exit_fixed_current,102539.26,5126.96,2563.48,105102.74
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-19 23:15:00,2026-05-19 23:45:00,BUY,0.58364,0.5835,3.0,0.58378,trail_stop,1.0,100.0,0.000257,0.5,0.5444,structure,static,ORB 15m breakout,2026-05-19 23:15:00+00:00,2026-05-19 23:45:00+00:00,2026-05-19,3.0,"(100.0, 3.0, 3.0, -0.4556)",dynamic_exit_fixed_current,105102.74,5255.14,5255.14,110357.88
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-20 00:00:00,2026-05-20 11:30:00,BUY,1.37535,1.3741,6.0,1.37535,trail_stop,0.5,93.0,0.000447,0.1042,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-05-20 00:00:00+00:00,2026-05-20 11:30:00+00:00,2026-05-20,4.0,"(93.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,110357.88,5517.89,2758.95,113116.82
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-20 00:15:00,2026-05-20 00:45:00,BUY,0.7101,0.7095,6.0,0.7095,loss,-1.0,90.0,0.000296,0.1042,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-20 00:15:00+00:00,2026-05-20 00:45:00+00:00,2026-05-20,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,113116.82,5655.84,-5655.84,107460.98
fixed_current,LTA,AUDUSD,M30,2026-05,2026-05-20 01:30:00,2026-05-20 14:00:00,BUY,0.71008,0.70858,6.0,0.71158,trail_stop,1.0,92.0,0.000591,0.0833,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-20 01:30:00+00:00,2026-05-20 14:00:00+00:00,2026-05-20,4.0,"(92.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,107460.98,5373.05,5373.05,112834.03
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,SELL,0.71501,0.71521,6.0,0.71521,loss,-1.0,100.0,0.000263,0.0312,0.7609,structure,static,ORB 15m breakout,2026-05-20 23:15:00+00:00,2026-05-20 23:45:00+00:00,2026-05-20,3.0,"(100.0, 6.0, 3.0, -0.23909999999999998)",dynamic_exit_fixed_current,112834.03,5641.7,-5641.7,107192.33
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,SELL,1.34359,1.34382,3.0,1.34359,trail_stop,0.5,100.0,0.000401,0.5,0.574,structure,static,ORB 15m breakout,2026-05-20 23:15:00+00:00,2026-05-20 23:45:00+00:00,2026-05-20,3.0,"(100.0, 3.0, 3.0, -0.42600000000000005)",dynamic_exit_fixed_current,107192.33,5359.62,2679.81,109872.14
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-20 23:15:00,2026-05-20 23:45:00,BUY,0.78694,0.78679,3.0,0.78709,trail_stop,1.0,100.0,0.0002,0.0312,0.75,structure,static,ORB 15m breakout,2026-05-20 23:15:00+00:00,2026-05-20 23:45:00+00:00,2026-05-20,3.0,"(100.0, 3.0, 3.0, -0.25)",dynamic_exit_fixed_current,109872.14,5493.61,5493.61,115365.74
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-21 04:45:00,2026-05-21 06:00:00,BUY,1.37622,1.37599,6.0,1.37622,trail_stop,0.5,100.0,0.000331,0.2604,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-21 04:45:00+00:00,2026-05-21 06:00:00+00:00,2026-05-21,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,115365.74,5768.29,2884.14,118249.89
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-21 06:00:00,2026-05-21 07:00:00,SELL,1.37599,1.37674,6.0,1.37674,loss,-1.0,95.0,0.000454,0.1979,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-21 06:00:00+00:00,2026-05-21 07:00:00+00:00,2026-05-21,4.0,"(95.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,118249.89,5912.49,-5912.49,112337.39
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-21 23:30:00,SELL,0.715,0.71516,6.0,0.715,trail_stop,0.5,100.0,0.000303,0.0208,0.5283,structure,static,ORB 15m breakout,2026-05-21 23:15:00+00:00,2026-05-21 23:30:00+00:00,2026-05-21,3.0,"(100.0, 6.0, 3.0, -0.4717)",dynamic_exit_fixed_current,112337.39,5616.87,2808.43,115145.83
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-21 23:15:00,2026-05-22 01:15:00,SELL,0.5876,0.5879,3.0,0.5873,trail_stop,1.0,100.0,0.000322,0.0729,0.9313,structure,static,ORB 15m breakout,2026-05-21 23:15:00+00:00,2026-05-22 01:15:00+00:00,2026-05-21,3.0,"(100.0, 3.0, 3.0, -0.06869999999999998)",dynamic_exit_fixed_current,115145.83,5757.29,5757.29,120903.12
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-21 23:15:00,2026-05-22 00:30:00,BUY,1.37765,1.37741,6.0,1.37837,trail_stop,2.0,100.0,0.000245,0.0208,0.9796,structure,static,ORB 15m breakout,2026-05-21 23:15:00+00:00,2026-05-22 00:30:00+00:00,2026-05-21,3.0,"(100.0, 6.0, 3.0, -0.020399999999999974)",dynamic_exit_fixed_current,120903.12,6045.16,12090.31,132993.43
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-22 00:15:00,2026-05-22 01:00:00,SELL,1.3784,1.37879,6.0,1.37879,loss,-1.0,92.0,0.000259,0.1458,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-22 00:15:00+00:00,2026-05-22 01:00:00+00:00,2026-05-22,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,132993.43,6649.67,-6649.67,126343.76
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-22 00:30:00,2026-05-22 00:45:00,SELL,213.517,213.61198,6.0,213.61198,loss,-1.0,91.0,0.073214,0.1979,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-22 00:30:00+00:00,2026-05-22 00:45:00+00:00,2026-05-22,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,126343.76,6317.19,-6317.19,120026.57
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-22 01:15:00,2026-05-22 01:45:00,SELL,213.584,213.62968,6.0,213.584,trail_stop,0.5,91.0,0.057857,0.0208,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-22 01:15:00+00:00,2026-05-22 01:45:00+00:00,2026-05-22,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,120026.57,6001.33,3000.66,123027.24
sniper_current,Sniper,BTCUSD,H4,2026-05,2026-05-22T12:00:00Z,2026-05-23T07:50:00Z,SELL,77347.59,78383.39,3.0,74240.18,win,2.0,,690.54,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-05-22 12:00:00+00:00,2026-05-23 07:50:00+00:00,2026-05-22,,,sniper_backtest_current_config,123027.24,6151.36,12302.72,135329.96
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:45:00,SELL,1.34836,1.34879,3.0,1.34836,trail_stop,0.5,100.0,0.00071,0.6667,0.6056,structure,static,ORB 15m breakout,2026-05-24 23:15:00+00:00,2026-05-25 00:45:00+00:00,2026-05-24,3.0,"(100.0, 3.0, 3.0, -0.3944)",dynamic_exit_fixed_current,135329.96,6766.5,3383.25,138713.21
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-24 23:15:00,2026-05-25 00:15:00,SELL,0.58768,0.58795,3.0,0.58741,trail_stop,1.0,100.0,0.000359,0.5833,0.7515,structure,static,ORB 15m breakout,2026-05-24 23:15:00+00:00,2026-05-25 00:15:00+00:00,2026-05-24,3.0,"(100.0, 3.0, 3.0, -0.24850000000000005)",dynamic_exit_fixed_current,138713.21,6935.66,6935.66,145648.87
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-24 23:15:00,2026-05-24 23:30:00,SELL,1.37987,1.38013,6.0,1.38013,loss,-1.0,95.0,0.000581,0.8229,0.4477,structure,static,ORB 15m breakout,2026-05-24 23:15:00+00:00,2026-05-24 23:30:00+00:00,2026-05-24,3.0,"(95.0, 6.0, 3.0, -0.5523)",dynamic_exit_fixed_current,145648.87,7282.44,-7282.44,138366.43
fixed_current,LTA,GBPJPY,M30,2026-05,2026-05-25 04:30:00,2026-05-25 21:00:00,BUY,214.179,214.02405,6.0,214.4889,trail_stop,1.5,95.0,0.113,0.2812,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-25 04:30:00+00:00,2026-05-25 21:00:00+00:00,2026-05-25,4.0,"(95.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,138366.43,6918.32,10377.48,148743.91
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-26 00:15:00,SELL,0.71732,0.71754,6.0,0.71688,trail_stop,1.5,100.0,0.00022,0.1979,1.0883,structure,static,ORB 15m breakout,2026-05-25 23:15:00+00:00,2026-05-26 00:15:00+00:00,2026-05-25,3.0,"(100.0, 6.0, 3.0, -0.08830000000000005)",dynamic_exit_fixed_current,148743.91,7437.2,11155.79,159899.7
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:45:00,SELL,1.35024,1.35046,3.0,1.35002,trail_stop,1.0,100.0,0.000334,0.1979,0.6595,structure,static,ORB 15m breakout,2026-05-25 23:15:00+00:00,2026-05-25 23:45:00+00:00,2026-05-25,3.0,"(100.0, 3.0, 3.0, -0.3405)",dynamic_exit_fixed_current,159899.7,7994.99,7994.99,167894.69
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-25 23:15:00,2026-05-25 23:30:00,SELL,0.58698,0.58709,3.0,0.58665,win,2.0,100.0,0.000206,0.2083,0.5347,structure,static,ORB 15m breakout,2026-05-25 23:15:00+00:00,2026-05-25 23:30:00+00:00,2026-05-25,3.0,"(100.0, 3.0, 3.0, -0.46530000000000005)",dynamic_exit_fixed_current,167894.69,8394.73,16789.47,184684.15
fixed_current,LTA,USDCAD,M30,2026-05,2026-05-26 06:00:00,2026-05-26 09:00:00,SELL,1.38096,1.3815,6.0,1.38042,trail_stop,1.0,96.0,0.000335,0.1667,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-05-26 06:00:00+00:00,2026-05-26 09:00:00+00:00,2026-05-26,4.0,"(96.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,184684.15,9234.21,9234.21,193918.36
sniper_current,Sniper,BTCUSD,H4,2026-05,2026-05-26T20:00:00Z,2026-06-01T11:55:00Z,SELL,75921.84,77162.16,3.0,72200.87,win,2.0,,826.88,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-05-26 20:00:00+00:00,2026-06-01 11:55:00+00:00,2026-05-26,,,sniper_backtest_current_config,193918.36,9695.92,19391.84,213310.2
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,BUY,0.71683,0.71671,6.0,0.71707,trail_stop,1.5,100.0,0.000147,0.0104,0.8155,structure,static,ORB 15m breakout,2026-05-26 23:15:00+00:00,2026-05-26 23:45:00+00:00,2026-05-26,3.0,"(100.0, 6.0, 3.0, -0.1845)",dynamic_exit_fixed_current,213310.2,10665.51,15998.26,229308.46
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:30:00,BUY,1.34508,1.34492,3.0,1.34556,win,2.0,100.0,0.000304,0.0104,0.5271,structure,static,ORB 15m breakout,2026-05-26 23:15:00+00:00,2026-05-26 23:30:00+00:00,2026-05-26,3.0,"(100.0, 3.0, 3.0, -0.4729)",dynamic_exit_fixed_current,229308.46,11465.42,22930.85,252239.31
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-26 23:15:00,2026-05-26 23:45:00,SELL,1.38084,1.38106,6.0,1.38062,trail_stop,1.0,100.0,0.000259,0.2188,0.8508,structure,static,ORB 15m breakout,2026-05-26 23:15:00+00:00,2026-05-26 23:45:00+00:00,2026-05-26,3.0,"(100.0, 6.0, 3.0, -0.1492)",dynamic_exit_fixed_current,252239.31,12611.97,12611.97,264851.27
fixed_current,LTA,AUDUSD,M30,2026-05,2026-05-27 01:30:00,2026-05-28 12:30:00,SELL,0.71558,0.71798,6.0,0.71318,trail_stop,1.0,91.0,0.000458,0.3542,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-05-27 01:30:00+00:00,2026-05-28 12:30:00+00:00,2026-05-27,4.0,"(91.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,264851.27,13242.56,13242.56,278093.84
fixed_current,LTA,GBPJPY,M15,2026-05,2026-05-27 03:30:00,2026-05-27 06:15:00,BUY,214.2,214.14764,6.0,214.25236,trail_stop,1.0,96.0,0.062429,0.25,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-27 03:30:00+00:00,2026-05-27 06:15:00+00:00,2026-05-27,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,278093.84,13904.69,13904.69,291998.53
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-27 04:00:00,2026-05-27 05:30:00,SELL,1.38102,1.38123,6.0,1.38102,trail_stop,0.5,98.0,0.000259,0.2083,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-05-27 04:00:00+00:00,2026-05-27 05:30:00+00:00,2026-05-27,3.0,"(98.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,291998.53,14599.93,7299.96,299298.49
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-29 00:00:00,SELL,0.71623,0.71646,6.0,0.71646,loss,-1.0,100.0,0.00023,0.5,1.1882,structure,static,ORB 15m breakout,2026-05-28 23:15:00+00:00,2026-05-29 00:00:00+00:00,2026-05-28,3.0,"(100.0, 6.0, 3.0, -0.18819999999999992)",dynamic_exit_fixed_current,299298.49,14964.92,-14964.92,284333.57
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:30:00,BUY,1.34451,1.3441,3.0,1.3441,loss,-1.0,100.0,0.00041,0.5,1.3732,structure,static,ORB 15m breakout,2026-05-28 23:45:00+00:00,2026-05-29 00:30:00+00:00,2026-05-28,3.0,"(100.0, 3.0, 3.0, -0.3732)",dynamic_exit_fixed_current,284333.57,14216.68,-14216.68,270116.89
fixed_current,ORB,USDCAD,M15,2026-05,2026-05-28 23:45:00,2026-05-29 00:00:00,BUY,1.37834,1.37812,6.0,1.37812,loss,-1.0,100.0,0.000251,0.5,0.8775,structure,static,ORB 15m breakout,2026-05-28 23:45:00+00:00,2026-05-29 00:00:00+00:00,2026-05-28,3.0,"(100.0, 6.0, 3.0, -0.12250000000000005)",dynamic_exit_fixed_current,270116.89,13505.84,-13505.84,256611.05
fixed_current,ORB,USDCHF,M15,2026-05,2026-05-29 00:00:00,2026-05-29 00:45:00,SELL,0.78368,0.7839,3.0,0.7839,loss,-1.0,100.0,0.00022,0.0312,1.3276,structure,static,ORB 15m breakout,2026-05-29 00:00:00+00:00,2026-05-29 00:45:00+00:00,2026-05-29,3.0,"(100.0, 3.0, 3.0, -0.3275999999999999)",dynamic_exit_fixed_current,256611.05,12830.55,-12830.55,243780.49
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-29 00:15:00,2026-05-29 13:15:00,BUY,0.59458,0.59331,3.0,0.59839,win,2.0,95.0,0.00127,0.4271,4.6789,structure,static,ORB 15m breakout,2026-05-29 00:15:00+00:00,2026-05-29 13:15:00+00:00,2026-05-29,3.0,"(95.0, 3.0, 3.0, -3.6788999999999996)",dynamic_exit_fixed_current,243780.49,12189.02,24378.05,268158.54
fixed_current,LTA,USDCAD,M15,2026-05,2026-05-29 01:00:00,2026-05-29 03:00:00,SELL,1.37795,1.37855,6.0,1.37855,loss,-1.0,94.0,0.000213,0.0729,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-05-29 01:00:00+00:00,2026-05-29 03:00:00+00:00,2026-05-29,3.0,"(94.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,268158.54,13407.93,-13407.93,254750.62
fixed_current,LTA,AUDUSD,M15,2026-05,2026-05-29 05:30:00,2026-05-29 07:15:00,SELL,0.71628,0.71674,6.0,0.71628,trail_stop,0.5,96.0,0.000352,0.3021,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-05-29 05:30:00+00:00,2026-05-29 07:15:00+00:00,2026-05-29,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,254750.62,12737.53,6368.77,261119.38
fixed_current,ORB,AUDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.71822,0.71778,6.0,0.71778,loss,-1.0,100.0,0.00044,0.4375,1.1536,structure,static,ORB 15m breakout,2026-05-31 23:15:00+00:00,2026-06-01 00:00:00+00:00,2026-05-31,3.0,"(100.0, 6.0, 3.0, -0.15359999999999996)",dynamic_exit_fixed_current,261119.38,13055.97,-13055.97,248063.41
fixed_current,ORB,GBPUSD,M15,2026-05,2026-05-31 23:15:00,2026-05-31 23:45:00,BUY,1.34504,1.3447,3.0,1.34504,trail_stop,0.5,100.0,0.000593,0.4375,0.5735,structure,static,ORB 15m breakout,2026-05-31 23:15:00+00:00,2026-05-31 23:45:00+00:00,2026-05-31,3.0,"(100.0, 3.0, 3.0, -0.4265)",dynamic_exit_fixed_current,248063.41,12403.17,6201.59,254265.0
fixed_current,ORB,NZDUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:00:00,BUY,0.59793,0.59766,3.0,0.59793,trail_stop,0.5,100.0,0.000506,0.8542,0.5339,structure,static,ORB 15m breakout,2026-05-31 23:15:00+00:00,2026-06-01 00:00:00+00:00,2026-05-31,3.0,"(100.0, 3.0, 3.0, -0.46609999999999996)",dynamic_exit_fixed_current,254265.0,12713.25,6356.62,260621.62
fixed_current,LTA,USDCAD,M30,2026-06,2026-06-01 04:30:00,2026-06-01 06:30:00,SELL,1.38078,1.38137,6.0,1.38078,trail_stop,0.5,90.0,0.000479,0.1875,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-06-01 04:30:00+00:00,2026-06-01 06:30:00+00:00,2026-06-01,4.0,"(90.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,260621.62,13031.08,6515.54,267137.16
fixed_current,LTA,AUDUSD,M30,2026-06,2026-06-01 06:00:00,2026-06-01 15:00:00,SELL,0.71808,0.71908,6.0,0.71508,trail_stop,2.0,98.0,0.000512,0.2083,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-06-01 06:00:00+00:00,2026-06-01 15:00:00+00:00,2026-06-01,4.0,"(98.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,267137.16,13356.86,26713.72,293850.88
fixed_current,ORB,USDCHF,M15,2026-06,2026-06-01 23:15:00,2026-06-02 00:00:00,SELL,0.78642,0.78663,3.0,0.78642,trail_stop,0.5,100.0,0.00021,0.5,1.0849,structure,static,ORB 15m breakout,2026-06-01 23:15:00+00:00,2026-06-02 00:00:00+00:00,2026-06-01,3.0,"(100.0, 3.0, 3.0, -0.08489999999999998)",dynamic_exit_fixed_current,293850.88,14692.54,7346.27,301197.15
fixed_current,ORB,NZDUSD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 00:00:00,BUY,0.59345,0.59328,3.0,0.59328,loss,-1.0,100.0,0.000278,0.0312,0.6118,structure,static,ORB 15m breakout,2026-06-01 23:30:00+00:00,2026-06-02 00:00:00+00:00,2026-06-01,3.0,"(100.0, 3.0, 3.0, -0.3882)",dynamic_exit_fixed_current,301197.15,15059.86,-15059.86,286137.29
fixed_current,ORB,USDCAD,M15,2026-06,2026-06-01 23:30:00,2026-06-02 02:00:00,BUY,1.3841,1.38388,6.0,1.38454,trail_stop,1.5,100.0,0.000275,0.5,0.8,structure,static,ORB 15m breakout,2026-06-01 23:30:00+00:00,2026-06-02 02:00:00+00:00,2026-06-01,3.0,"(100.0, 6.0, 3.0, -0.19999999999999996)",dynamic_exit_fixed_current,286137.29,14306.86,21460.3,307597.59
fixed_current,LTA,GBPJPY,M15,2026-06,2026-06-02 00:30:00,2026-06-02 01:00:00,SELL,214.903,214.95586,6.0,214.85014,trail_stop,1.0,91.0,0.065714,0.2292,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-06-02 00:30:00+00:00,2026-06-02 01:00:00+00:00,2026-06-02,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,307597.59,15379.88,15379.88,322977.47
fixed_current,LTA,AUDUSD,M15,2026-06,2026-06-02 01:00:00,2026-06-02 01:45:00,BUY,0.71658,0.71563,6.0,0.71563,loss,-1.0,95.0,0.00037,0.5,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-06-02 01:00:00+00:00,2026-06-02 01:45:00+00:00,2026-06-02,3.0,"(95.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,322977.47,16148.87,-16148.87,306828.6
